rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
1837	DUOXA1	ENSG00000140254	Q1HG43	core_surfaceome	safety_first	0.143439	1.000000		0		0.400000	0.537662	0.059369	0.470501	0.520123	not_available		0.658528	0.048000	0.080649	0.013061	-0.131740	0.067616		0.065853	0.539481	0.147570	0.850000	0.245556	0.884751	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1838	EPOR	ENSG00000187266	P19235	core_surfaceome	safety_first	0.143406	0.870000	P	1	P	0.600000	0.627829	0.316883	0.599629		not_available		0.567703	0.072000	0.094174	0.069714	-0.167896			0.056770	0.629814	0.374137	0.900000		0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1839	KCNMA1	ENSG00000156113	Q12791	core_surfaceome	safety_first	0.143395	1.000000		0		0.200000	0.709833	0.327273	0.470501	0.265232	not_available		0.381798	0.024000	0.106475	0.072000	-0.131740	0.034480		0.038180	0.714768	0.379926	0.850000	0.169167	0.753021	moderate_residual_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1840	SLC29A1	ENSG00000112759	Q99808	core_surfaceome	safety_first	0.143332	1.000000		0		0.400000	0.936178	0.431169	0.832282	0.309950	not_available		0.527932	0.048000	0.140427	0.094857	-0.233039	0.040294		0.052793	0.925195	0.468757	1.000000	0.194167	0.801510	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1841	TRPC4	ENSG00000133107	Q9UBN4	core_surfaceome	safety_first	0.143323	0.870000	P	1	P	0.200000	0.425232	0.282746	0.263636		not_available		0.485202	0.024000	0.063785	0.062204	-0.073818			0.048520	0.425918	0.345195	0.600000		0.779509	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
1842	SPPL2B	ENSG00000005206	Q8TCT7	core_surfaceome	safety_first	0.143040	1.000000		0		0.200000	0.921707	0.435250	0.832282	0.883175	not_available		0.032556	0.024000	0.138256	0.095755	-0.233039	0.114813		0.003256	0.914545	0.472913	1.000000	0.535833	0.420000	low_uncorrected_tme_correlation	E	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1843	SUCNR1	ENSG00000198829	Q9BXA5	core_surfaceome	safety_first	0.142757	1.000000		0		0.400000	0.538033	0.709833	0.599629	0.047513	not_available		0.196078	0.048000	0.080705	0.156163	-0.167896	0.006177		0.019608	0.539536	0.635139	0.900000	0.000000	0.741886	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1844	LINGO3	ENSG00000220008	P0C6S8	core_surfaceome	safety_first	0.142622	1.000000		0		0.400000	0.453803	0.409091	0.832282	0.584405	not_available		0.936182	0.048000	0.068070	0.090000	-0.233039	0.075973		0.093618	0.453525	0.450241	1.000000	0.266667	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1845	OR10AD1	ENSG00000172640	Q8NGE0	core_surfaceome	safety_first	0.142609	1.000000		0		0.400000	0.237106	0.312801	0.171058	0.047513	not_available		0.319460	0.048000	0.035566	0.068816	-0.047896	0.006177		0.031946	0.231670	0.369889	0.089889	0.000000	0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	reproductive_other	lower_risk_by_current_normal_expression
1846	TAS2R20	ENSG00000255837	P59543	core_surfaceome	safety_first	0.142468	0.870000	P	1	P	0.400000	0.324304	0.327644	0.237291		not_available		0.216611	0.048000	0.048646	0.072082	-0.066442			0.021661	0.319740	0.380111	0.255390		0.744379	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	liver	lower_risk_by_current_normal_expression
1847	CLEC4F	ENSG00000152672	Q8N1N0	core_surfaceome	safety_first	0.142255	0.870000	P	1	P	0.200000	0.264193	0.195547	0.220779		not_available		0.789308	0.024000	0.039629	0.043020	-0.061818			0.078931	0.261132	0.267236	0.225009		0.932500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	hematopoietic	lower_risk_by_current_normal_expression
1848	CHRNB1	ENSG00000170175	P11230	core_surfaceome	safety_first	0.142110	1.000000		0		0.400000	0.678664	0.512430	0.832282	0.390162	not_available		0.618942	0.048000	0.101800	0.112735	-0.233039	0.050721		0.061894	0.687458	0.532727	1.000000	0.202500	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1849	GPR45	ENSG00000135973	Q9Y5Y3	core_surfaceome	safety_first	0.142043	1.000000		0		0.400000	0.202968	0.296846	0.192579	0.119340	not_available		0.367000	0.048000	0.030445	0.065306	-0.053922	0.015514		0.036700	0.183302	0.356846	0.179314	0.019697	0.751038	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1850	TRPC3	ENSG00000138741	Q13507	core_surfaceome	safety_first	0.141831	0.870000	P	1	P	0.200000	0.328015	0.331354	0.240445		not_available		0.446171	0.024000	0.049202	0.072898	-0.067325			0.044617	0.323006	0.382931	0.259462		0.764242	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1851	FFAR2	ENSG00000126262	O15552	core_surfaceome	safety_first	0.140849	1.000000		0		0.400000	0.510946	0.464750	0.470501	0.220794	not_available		0.169996	0.048000	0.076642	0.102245	-0.131740	0.028703		0.017000	0.510056	0.495622	0.850000	0.140000	0.736379	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1852	MEGF8	ENSG00000105429	Q7Z7M0	core_surfaceome	safety_first	0.140831	1.000000		0		0.200000	0.775696	0.443043	0.832282	0.439352	not_available		0.789308	0.024000	0.116354	0.097469	-0.233039	0.057116		0.078931	0.778738	0.480074	1.000000	0.217273	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1853	OR7E24	ENSG00000237521	Q6IFN5	core_surfaceome	safety_first	0.140648	0.870000	P	1	P	0.400000	0.095918	0.313544	0.177365		not_available		0.406585	0.048000	0.014388	0.068980	-0.049662			0.040659	0.090538	0.370056	0.117551		0.755846	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	reproductive_other	lower_risk_by_current_normal_expression
1854	EPHA4	ENSG00000116106	P54764	core_surfaceome	safety_first	0.140561	1.000000		0		0.400000	0.602968	0.373655	0.832282	0.456400	not_available		0.936182	0.048000	0.090445	0.082204	-0.233039	0.059332		0.093618	0.605881	0.422672	1.000000	0.221212	0.962500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1855	LSAMP	ENSG00000185565	Q13449	core_surfaceome	safety_first	0.140483	0.870000	P	1	P	0.400000	0.618924	0.584416	0.832282		not_available		0.858491	0.048000	0.092839	0.128572	-0.233039			0.085849	0.623358	0.577069	1.000000		0.950000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1856	SLC34A1	ENSG00000131183	Q06495	core_surfaceome	safety_first	0.140463	1.000000		0		0.600000	0.187013	0.202597	0.599629	0.783399	not_available		0.618942	0.072000	0.028052	0.044571	-0.167896	0.101842		0.061894	0.164490	0.276957	0.900000	0.456667	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1857	EREG	ENSG00000124882	O14944	core_surfaceome	safety_first	0.140374	0.870000	P	1	P	0.400000	0.496104	0.438961	0.364564		not_available		0.052164	0.048000	0.074416	0.096571	-0.102078			0.005216	0.495788	0.476215	0.800000		0.606369	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1858	PTCH1	ENSG00000185920	Q13635	core_surfaceome	safety_first	0.140076	1.000000		0		0.400000	0.754360	0.310204	0.832282	0.629402	not_available		0.618942	0.048000	0.113154	0.068245	-0.233039	0.081822		0.061894	0.759406	0.368534	1.000000	0.281667	0.862500	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1859	PILRA	ENSG00000085514	Q9UKJ1	core_surfaceome	safety_first	0.139945	1.000000		0		0.400000	0.758071	0.674212	0.832282	0.047513	not_available		0.567703	0.048000	0.113711	0.148327	-0.233039	0.006177		0.056770	0.764416	0.618182	1.000000	0.000000	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1860	OR7D2	ENSG00000188000	Q96RA2	core_surfaceome	safety_first	0.139797	0.870000	P	1	P	0.400000	0.251577	0.240816	0.175139		not_available		0.319460	0.048000	0.037737	0.052980	-0.049039			0.031946	0.249981	0.310705	0.102301		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	reproductive_other	lower_risk_by_current_normal_expression
1861	SLC5A2	ENSG00000140675	P31639	core_surfaceome	safety_first	0.139737	1.000000		0		0.400000	0.498330	0.415213	0.599629	0.354108	not_available		0.475028	0.048000	0.074749	0.091347	-0.167896	0.046034		0.047503	0.497607	0.456809	0.900000	0.200000	0.775040	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1862	OXGR1	ENSG00000165621	Q96P68	core_surfaceome	safety_first	0.139408	0.870000	P	1	P	0.600000	0.330612	0.197403	0.239703		not_available		0.233814	0.072000	0.049592	0.043429	-0.067117			0.023381	0.325955	0.271076	0.259147		0.746724	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	kidney	lower_risk_by_current_normal_expression
1863	SLC2A2	ENSG00000163581	P11168	core_surfaceome	safety_first	0.139240	1.000000		0		0.600000	0.279406	0.213358	0.599629	0.762717	not_available		0.471328	0.072000	0.041911	0.046939	-0.167896	0.099153		0.047133	0.278813	0.287069	0.900000	0.450000	0.773199	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1864	NLGN2	ENSG00000169992	Q8NFZ4	core_surfaceome	safety_first	0.139164	1.000000		0		0.400000	0.718367	0.212987	0.832282	0.584405	not_available		0.936182	0.048000	0.107755	0.046857	-0.233039	0.075973		0.093618	0.722022	0.286605	1.000000	0.266667	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1865	TAS2R19	ENSG00000212124	P59542	core_surfaceome	safety_first	0.138874	0.870000	P	1	P	0.400000	0.244527	0.322078	0.204453		not_available		0.225305	0.048000	0.036679	0.070857	-0.057247			0.022531	0.240427	0.377421	0.199814		0.745569	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1866	P2RX6	ENSG00000099957	O15547	core_surfaceome	safety_first	0.138791	1.000000		0		0.400000	0.330983	0.129870	0.364564	0.405813	not_available		0.618942	0.048000	0.049647	0.028571	-0.102078	0.052756		0.061894	0.326215	0.210390	0.800000	0.206667	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1867	LYPD8	ENSG00000259823	Q6UX82	core_surfaceome	safety_first	0.138647	0.870000	P	1	P	0.400000	0.427273	0.365121	0.290167		not_available		0.094525	0.048000	0.064091	0.080327	-0.081247			0.009453	0.427755	0.413024	0.700000		0.700000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1868	APCDD1	ENSG00000154856	Q8J025	core_surfaceome	safety_first	0.138145	0.870000	P	1	P	0.400000	0.812616	0.407792	0.832282		not_available		0.936182	0.048000	0.121892	0.089714	-0.233039			0.093618	0.815176	0.449722	1.000000		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1869	GALR2	ENSG00000182687	O43603	core_surfaceome	safety_first	0.137291	1.000000		0		0.400000	0.351391	0.423933	0.290167	0.047513	not_available		0.183870	0.048000	0.052709	0.093265	-0.081247	0.006177		0.018387	0.346085	0.462672	0.700000	0.000000	0.739228	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1870	ACE2	ENSG00000130234	Q9BYF1	core_surfaceome	safety_first	0.137205	1.000000		0		0.400000	0.612245	0.505380	0.599629	0.354108	not_available		0.080466	0.048000	0.091837	0.111184	-0.167896	0.046034		0.008047	0.615900	0.525492	0.900000	0.200000	0.682500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1871	CLDN15	ENSG00000106404	P56746	core_surfaceome	safety_first	0.137204	0.870000	P	1	P	0.400000	0.823748	0.329499	0.599629		not_available		0.432112	0.048000	0.123562	0.072490	-0.167896			0.043211	0.826289	0.380965	0.900000		0.761731	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1872	TAS2R40	ENSG00000221937	P59535	core_surfaceome	safety_first	0.137109	0.870000	P	1	P	0.200000	0.132096	0.368089	0.085343		not_available		0.183870	0.024000	0.019814	0.080980	-0.023896			0.018387	0.113636	0.416920	0.000000		0.739228	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1873	ADORA2A	ENSG00000128271	P29274	core_surfaceome	safety_first	0.136961	1.000000		0		0.600000	0.633024	0.251948	0.832282	0.762717	not_available		0.484647	0.072000	0.094954	0.055429	-0.233039	0.099153		0.048465	0.634768	0.319258	1.000000	0.450000	0.779386	moderate_residual_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1874	S1PR1	ENSG00000170989	P21453	core_surfaceome	safety_first	0.136956	1.000000		0		0.400000	0.811874	0.524304	0.832282	0.250140	not_available		0.523492	0.048000	0.121781	0.115347	-0.233039	0.032518		0.052349	0.813024	0.540297	1.000000	0.157879	0.795975	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1875	KCNJ2	ENSG00000123700	P63252	core_surfaceome	safety_first	0.136765	1.000000		0		0.200000	0.558071	0.794434	0.832282	0.558692	not_available		0.146874	0.024000	0.083711	0.174775	-0.233039	0.072630		0.014687	0.558182	0.694360	1.000000	0.262222	0.729988	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1876	TMPRSS9	ENSG00000178297	Q7Z410	core_surfaceome	safety_first	0.136544	1.000000		0		0.200000	0.337291	0.344712	0.263636	0.047513	not_available		0.537551	0.024000	0.050594	0.075837	-0.073818	0.006177		0.053755	0.331688	0.394694	0.600000	0.000000	0.812500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
1877	HCAR1	ENSG00000196917	Q9BXC0	core_surfaceome	safety_first	0.136500	0.870000	P	1	P	0.400000	0.445269	0.189981	0.208905		not_available		0.206622	0.048000	0.066790	0.041796	-0.058494			0.020662	0.447922	0.260594	0.207718		0.743152	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	lower_risk_by_current_normal_expression
1878	SLC51A	ENSG00000163959	Q86UW1	core_surfaceome	safety_first	0.136278	1.000000		0		0.400000	0.651948	0.315770	0.599629	0.354108	not_available		0.428783	0.048000	0.097792	0.069469	-0.167896	0.046034		0.042878	0.655455	0.372653	0.900000	0.200000	0.760137	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1879	GPR26	ENSG00000154478	Q8NDV2	core_surfaceome	safety_first	0.136241	1.000000		0		0.400000	0.124675	0.197774	0.235250	0.584405	not_available		0.159267	0.048000	0.018701	0.043510	-0.065870	0.075973		0.015927	0.107347	0.271373	0.252226	0.266667	0.733312	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1880	INSRR	ENSG00000027644	P14616	core_surfaceome	safety_first	0.135845	1.000000		0		0.400000	0.230427	0.201855	0.244898	0.182225	not_available		0.537551	0.048000	0.034564	0.044408	-0.068571	0.023689		0.053755	0.222356	0.276716	0.278182	0.093056	0.812500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	kidney	lower_risk_by_current_normal_expression
1881	BTC	ENSG00000174808	P35070	core_surfaceome	safety_first	0.135475	0.870000	P	1	P	0.400000	0.633395	0.456772	0.470501		not_available		0.061043	0.048000	0.095009	0.100490	-0.131740			0.006104	0.634972	0.491020	0.850000		0.620977	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1882	OR1A1	ENSG00000172146	Q9P1Q5	core_surfaceome	safety_first	0.135453	0.870000	P	1	P	0.400000	0.095918	0.356215	0.195918		not_available		0.319460	0.048000	0.014388	0.078367	-0.054857			0.031946	0.090538	0.405918	0.184193		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	lower_risk_by_current_normal_expression
1883	ITFG1	ENSG00000129636	Q8TB96	probable_surfaceome	safety_first	0.135373	1.000000		0		0.000000	0.920594	0.872727	0.832282	0.275014	not_available		0.025712	0.000000	0.138089	0.192000	-0.233039	0.035752		0.002571	0.911800	0.765380	1.000000	0.170303	0.350000	high_purity_adjusted_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1884	SSPN	ENSG00000123096	Q14714	core_surfaceome	safety_first	0.135298	0.870000	P	1	P	0.400000	0.739518	0.801113	0.832282		not_available		0.155753	0.048000	0.110928	0.176245	-0.233039			0.015575	0.743785	0.699852	1.000000		0.731731	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1885	PLSCR4	ENSG00000114698	Q9NRQ2	core_surfaceome	safety_first	0.135239	1.000000		0		0.200000	0.753247	0.567718	0.599629	0.288709	not_available		0.037181	0.024000	0.112987	0.124898	-0.167896	0.037532		0.003718	0.758460	0.566085	0.900000	0.178889	0.561786	high_purity_adjusted_tme_correlation	D	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1886	ADAM2	ENSG00000104755	Q99965	core_surfaceome	safety_first	0.134671	1.000000		0		0.400000	0.095918	0.058256	0.263636	0.418111	not_available		0.789308	0.048000	0.014388	0.012816	-0.073818	0.054354		0.078931	0.090538	0.146939	0.600000	0.209722	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
1887	SLC11A1	ENSG00000018280	P49279	core_surfaceome	safety_first	0.134643	1.000000		0		0.400000	0.702783	0.069944	0.470501	0.443823	not_available		0.398816	0.048000	0.105417	0.015388	-0.131740	0.057697		0.039882	0.709109	0.158330	0.850000	0.218333	0.754930	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1888	NPY2R	ENSG00000185149	P49146	core_surfaceome	safety_first	0.134403	0.870000	P	1	P	0.400000	0.122635	0.296475	0.207978		not_available		0.435442	0.048000	0.018395	0.065225	-0.058234			0.043544	0.106197	0.356753	0.206122		0.762505	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1889	SLCO1B1	ENSG00000134538	Q9Y6L6	core_surfaceome	safety_first	0.134317	1.000000		0		0.600000	0.207050	0.124304	0.599629	0.819173	not_available		0.653163	0.072000	0.031058	0.027347	-0.167896	0.106492		0.065316	0.188664	0.206382	0.900000	0.486667	0.880944	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1890	IZUMO3	ENSG00000205442	Q5VZ72	core_surfaceome	safety_first	0.134159	0.870000	P	1	P	0.400000	0.095918	0.156957	0.263636		not_available		0.936182	0.048000	0.014388	0.034531	-0.073818			0.093618	0.090538	0.235807	0.600000		0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
1891	SLC6A2	ENSG00000103546	P23975	core_surfaceome	safety_first	0.134137	1.000000		0		0.400000	0.271985	0.158071	0.263636	0.486305	not_available		0.211617	0.048000	0.040798	0.034776	-0.073818	0.063220		0.021162	0.270928	0.236698	0.600000	0.231818	0.743199	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
1892	CLDN17	ENSG00000156282	P56750	core_surfaceome	safety_first	0.134017	1.000000		0		0.200000	0.167718	0.185529	0.290167	0.622694	not_available		0.443396	0.024000	0.025158	0.040816	-0.081247	0.080950		0.044340	0.138609	0.258052	0.700000	0.276389	0.764010	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1893	CACNA1H	ENSG00000196557	O95180	core_surfaceome	safety_first	0.133981	1.000000		0		0.200000	0.719481	0.156215	0.470501	0.302124	not_available		0.601554	0.024000	0.107922	0.034367	-0.131740	0.039276		0.060155	0.722727	0.235325	0.850000	0.186667	0.860050	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1894	NTRK2	ENSG00000148053	Q16620	core_surfaceome	safety_first	0.133921	1.000000		0		0.600000	0.517254	0.162894	0.832282	0.789268	not_available		0.789308	0.072000	0.077588	0.035837	-0.233039	0.102605		0.078931	0.517273	0.240037	1.000000	0.460606	0.932500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1895	KCNH5	ENSG00000140015	Q8NCM2	core_surfaceome	safety_first	0.133756	1.000000		0		0.200000	0.204453	0.256772	0.211874	0.508944	not_available		0.157603	0.024000	0.030668	0.056490	-0.059325	0.066163		0.015760	0.185863	0.322709	0.214378	0.240000	0.733265	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
