rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
1020	GALR3	ENSG00000128310	O60755	core_surfaceome	protein_first	0.313535	0.760000	P	1	P	0.400000	0.262152	0.765492	0.085343		not_available		0.165372	0.060000	0.039323	0.137789	-0.015362			0.016537	0.259128	0.671521	0.000000		0.734875	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1021	SCNN1D	ENSG00000162572	P51172	core_surfaceome	protein_first	0.313286	1.000000		0		0.600000	0.477922	0.152876	0.832282	0.854108	not_available		0.689049	0.090000	0.071688	0.027518	-0.149811	0.204986		0.068905	0.476957	0.232171	1.000000	0.516667	0.900000	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1022	ENPP4	ENSG00000001561	Q9Y6X5	core_surfaceome	protein_first	0.312993	1.000000		0		0.400000	0.734323	0.581076	0.832282	0.393516	not_available		0.936182	0.060000	0.110148	0.104594	-0.149811	0.094444		0.093618	0.737291	0.575547	1.000000	0.203889	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1023	OR2B2	ENSG00000168131	Q9GZK3	core_surfaceome	protein_first	0.312989	0.760000	P	1	P	0.400000	0.156215	0.765863	0.085343		not_available		0.319460	0.060000	0.023432	0.137855	-0.015362			0.031946	0.123618	0.671837	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1024	FFAR4	ENSG00000186188	Q5NUL3	core_surfaceome	protein_first	0.312853	0.760000	P	1	P	0.600000	0.449351	0.657514	0.290167		not_available		0.142434	0.090000	0.067403	0.118353	-0.052230			0.014243	0.450241	0.609907	0.700000		0.727618	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1025	OR13H1	ENSG00000171054	Q8NG92	core_surfaceome	protein_first	0.312813	0.760000	P	1	P	0.400000	0.138404	0.779963	0.085343		not_available		0.319460	0.060000	0.020761	0.140393	-0.015362			0.031946	0.114991	0.683432	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1026	STRA6	ENSG00000137868	Q9BX79	core_surfaceome	protein_first	0.312703	1.000000		0		0.200000	0.637848	0.921336	0.263636	0.220794	not_available		0.156493	0.030000	0.095677	0.165840	-0.047455	0.052991		0.015649	0.639926	0.819332	0.600000	0.140000	0.732505	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
1027	LRRN4	ENSG00000125872	Q8WUT4	core_surfaceome	protein_first	0.312612	0.760000	P	1	P	0.400000	0.419295	0.587570	0.470501		not_available		0.936182	0.060000	0.062894	0.105763	-0.084690			0.093618	0.420594	0.578442	0.850000		0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1028	SIRPB1	ENSG00000101307	O00241	core_surfaceome	protein_first	0.312420	1.000000		0		0.400000	0.642301	0.723191	0.470501	0.131917	not_available		0.789308	0.060000	0.096345	0.130174	-0.084690	0.031660		0.078931	0.645566	0.642301	0.850000	0.036111	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1029	SLC5A3	ENSG00000198743	P53794	core_surfaceome	protein_first	0.312150	0.760000	P	1	P	0.600000	0.656772	0.582746	0.599629		not_available		0.517573	0.090000	0.098516	0.104894	-0.107933			0.051757	0.659722	0.576586	0.900000		0.788172	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1030	TMIGD2	ENSG00000167664	Q96BF3	core_surfaceome	protein_first	0.312055	1.000000		0		0.400000	0.445640	0.415584	0.364564	0.435159	not_available		0.715871	0.060000	0.066846	0.074805	-0.065622	0.104438		0.071587	0.447941	0.457217	0.800000	0.216389	0.926223	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1031	SLC16A6	ENSG00000108932	O15403	core_surfaceome	protein_first	0.312025	1.000000		0		0.400000	0.503154	0.726531	0.364564	0.405813	not_available		0.140030	0.060000	0.075473	0.130776	-0.065622	0.097395		0.014003	0.501614	0.643562	0.800000	0.206667	0.726361	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1032	ADORA2A	ENSG00000128271	P29274	core_surfaceome	protein_first	0.312010	1.000000		0		0.600000	0.633024	0.251948	0.832282	0.762717	not_available		0.484647	0.090000	0.094954	0.045351	-0.149811	0.183052		0.048465	0.634768	0.319258	1.000000	0.450000	0.779386	moderate_residual_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1033	SPPL2B	ENSG00000005206	Q8TCT7	core_surfaceome	protein_first	0.312008	1.000000		0		0.200000	0.921707	0.435250	0.832282	0.883175	not_available		0.032556	0.030000	0.138256	0.078345	-0.149811	0.211962		0.003256	0.914545	0.472913	1.000000	0.535833	0.420000	low_uncorrected_tme_correlation	E	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1034	SLC2A10	ENSG00000197496	O95528	core_surfaceome	protein_first	0.311916	1.000000		0		0.400000	0.768089	0.654917	0.599629	0.313862	not_available		0.514243	0.060000	0.115213	0.117885	-0.107933	0.075327		0.051424	0.771781	0.608794	0.900000	0.195926	0.786945	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1035	ABCB4	ENSG00000005471	P21439	core_surfaceome	protein_first	0.311897	1.000000		0		0.600000	0.437848	0.371429	0.599629	0.762717	not_available		0.142434	0.090000	0.065677	0.066857	-0.107933	0.183052		0.014243	0.441058	0.420594	0.900000	0.450000	0.727618	watchlist_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1036	FZD8	ENSG00000177283	Q9H461	core_surfaceome	protein_first	0.311890	1.000000		0		0.400000	0.692022	0.435622	0.832282	0.634433	not_available		0.672216	0.060000	0.103803	0.078412	-0.149811	0.152264		0.067222	0.699221	0.473098	1.000000	0.284444	0.892500	high_purity_adjusted_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1037	SLC46A1	ENSG00000076351	Q96NT5	core_surfaceome	protein_first	0.311888	1.000000		0		0.600000	0.756215	0.241929	0.832282	0.839016	not_available		0.133555	0.090000	0.113432	0.043547	-0.149811	0.201364		0.013356	0.762635	0.312319	1.000000	0.507500	0.721038	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1038	AQP10	ENSG00000143595	Q96PS8	core_surfaceome	protein_first	0.311377	1.000000		0		0.600000	0.316512	0.007792	0.290167	0.762717	not_available		0.416759	0.090000	0.047477	0.001403	-0.052230	0.183052		0.041676	0.312968	0.095640	0.700000	0.450000	0.757502	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1039	AQP3	ENSG00000165272	Q92482	core_surfaceome	protein_first	0.311094	1.000000		0		0.400000	0.816327	0.013729	0.599629	0.822527	not_available		0.367000	0.060000	0.122449	0.002471	-0.107933	0.197406		0.036700	0.817922	0.104638	0.900000	0.488889	0.751038	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1040	LILRA6	ENSG00000244482	Q6PI73	core_surfaceome	protein_first	0.311068	0.760000	P	1	P	0.600000	0.578108	0.363636	0.470501		not_available		0.789308	0.090000	0.086716	0.065454	-0.084690			0.078931	0.580334	0.411911	0.850000		0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1041	SLCO2B1	ENSG00000137491	O94956	core_surfaceome	protein_first	0.310958	1.000000		0		0.400000	0.914286	0.842301	0.599629	0.047513	not_available		0.587310	0.060000	0.137143	0.151614	-0.107933	0.011403		0.058731	0.907829	0.731206	0.900000	0.000000	0.848017	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;antibody_low_confidence;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1042	SEMA4G	ENSG00000095539	Q9NTN9	core_surfaceome	protein_first	0.310352	1.000000		0		0.400000	0.893135	0.976994	0.832282	0.047513	not_available		0.789308	0.060000	0.133970	0.175859	-0.149811	0.011403		0.078931	0.888609	0.893432	1.000000	0.000000	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1043	KLRF2	ENSG00000256797	D3W0D1	core_surfaceome	protein_first	0.310341	0.760000	P	1	P	0.400000	0.152876	0.414842	0.085343		not_available		0.936182	0.060000	0.022931	0.074672	-0.015362			0.093618	0.122301	0.456048	0.000000		0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1044	CCR5	ENSG00000160791	P51681	core_surfaceome	protein_first	0.310237	0.760000	P	1	P	0.400000	0.604453	0.823006	0.470501		not_available		0.216611	0.060000	0.090668	0.148141	-0.084690			0.021661	0.607644	0.715881	0.850000		0.744379	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1045	OR51F2	ENSG00000176925	Q8NH61	core_surfaceome	protein_first	0.310205	0.760000	P	1	P	0.400000	0.145640	0.730241	0.085343		not_available		0.378283	0.060000	0.021846	0.131443	-0.015362			0.037828	0.119239	0.644842	0.000000		0.752047	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1046	LAYN	ENSG00000204381	Q6UX15	core_surfaceome	protein_first	0.310133	1.000000		0		0.400000	0.671243	0.534323	0.470501	0.245947	not_available		0.789308	0.060000	0.100686	0.096178	-0.084690	0.059027		0.078931	0.676178	0.545529	0.850000	0.155278	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1047	HYAL2	ENSG00000068001	Q12891	core_surfaceome	protein_first	0.309968	1.000000		0		0.400000	0.918367	0.553618	0.470501	0.047513	not_available		0.858491	0.060000	0.137755	0.099651	-0.084690	0.011403		0.085849	0.909981	0.559814	0.850000	0.000000	0.950000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1048	PRLHR	ENSG00000119973	P49683	core_surfaceome	protein_first	0.309816	1.000000		0		0.400000	0.230798	0.210019	0.221521	0.712130	not_available		0.463559	0.060000	0.034620	0.037803	-0.039874	0.170911		0.046356	0.222579	0.284212	0.226345	0.400000	0.770155	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1049	PLPP3	ENSG00000162407	O14495	core_surfaceome	protein_first	0.309786	1.000000		0		0.400000	0.882189	0.348052	0.599629	0.459195	not_available		0.525342	0.060000	0.132328	0.062649	-0.107933	0.110207		0.052534	0.881076	0.398442	0.900000	0.221515	0.799231	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1050	ATRAID	ENSG00000138085	Q6UW56	core_surfaceome	protein_first	0.309751	1.000000		0		0.400000	0.979963	0.901299	0.832282	0.047513	not_available		0.789308	0.060000	0.146994	0.162234	-0.149811	0.011403		0.078931	0.958998	0.799703	1.000000	0.000000	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;antibody_low_confidence;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1051	PTGER4	ENSG00000171522	P35408	core_surfaceome	protein_first	0.309707	1.000000		0		0.400000	0.769202	0.655659	0.364564	0.275014	not_available		0.159267	0.060000	0.115380	0.118019	-0.065622	0.066003		0.015927	0.772727	0.609091	0.800000	0.170303	0.733312	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1052	LGR5	ENSG00000139292	O75473	core_surfaceome	protein_first	0.309659	1.000000		0		0.400000	0.669017	0.904638	0.832282	0.309950	not_available		0.618942	0.060000	0.100353	0.162835	-0.149811	0.074388		0.061894	0.672468	0.803228	1.000000	0.194167	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1053	MRGPRX2	ENSG00000183695	Q96LB1	core_surfaceome	protein_first	0.309590	1.000000		0		0.400000	0.122635	0.517996	0.085343	0.439352	not_available		0.478727	0.060000	0.018395	0.093239	-0.015362	0.105444		0.047873	0.106197	0.537124	0.000000	0.217273	0.776728	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1054	MRC1	ENSG00000260314	P22897	core_surfaceome	protein_first	0.309580	1.000000		0		0.400000	0.650835	0.322449	0.470501	0.354108	not_available		0.936182	0.060000	0.097625	0.058041	-0.084690	0.084986		0.093618	0.654787	0.377477	0.850000	0.200000	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1055	ENPEP	ENSG00000138792	Q07075	core_surfaceome	protein_first	0.308708	1.000000		0		0.400000	0.589610	0.371800	0.599629	0.448575	not_available		0.936182	0.060000	0.088441	0.066924	-0.107933	0.107658		0.093618	0.591558	0.421150	0.900000	0.219444	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1056	PTGDR	ENSG00000168229	Q13258	core_surfaceome	protein_first	0.308697	1.000000		0		0.600000	0.378664	0.190724	0.364564	0.762717	not_available		0.101369	0.090000	0.056800	0.034330	-0.065622	0.183052		0.010137	0.376939	0.261892	0.800000	0.450000	0.707829	moderate_purity_confounded	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1057	OR9Q1	ENSG00000186509	Q8NGQ5	core_surfaceome	protein_first	0.308485	0.760000	P	1	P	0.400000	0.142301	0.758442	0.085343		not_available		0.319460	0.060000	0.021345	0.136520	-0.015362			0.031946	0.117291	0.666605	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1058	GPR176	ENSG00000166073	Q14439	core_surfaceome	protein_first	0.308476	1.000000		0		0.400000	0.645269	0.718738	0.832282	0.660145	not_available		0.136885	0.060000	0.096790	0.129373	-0.149811	0.158435		0.013689	0.647718	0.639406	1.000000	0.306667	0.724930	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1059	GYPA	ENSG00000170180	P02724	core_surfaceome	protein_first	0.308466	1.000000		0		0.600000	0.106679	0.027458	0.364564	0.854108	not_available		0.581576	0.090000	0.016002	0.004942	-0.065622	0.204986		0.058158	0.092356	0.119666	0.800000	0.516667	0.833527	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1060	CD3D	ENSG00000167286	P04234	core_surfaceome	protein_first	0.308457	1.000000		0		0.400000	0.800000	0.539518	0.364564	0.161543	not_available		0.581946	0.060000	0.120000	0.097113	-0.065622	0.038770		0.058195	0.798998	0.549685	0.800000	0.066667	0.839594	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1061	ALG10B	ENSG00000175548	Q5I7T1	core_surfaceome	protein_first	0.308286	1.000000		0		0.200000	0.586642	0.843970	0.247495	0.212409	not_available		0.319460	0.030000	0.087996	0.151915	-0.044549	0.050978		0.031946	0.588850	0.731874	0.297384	0.138485	0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	liver	lower_risk_by_current_normal_expression
1062	TCTN3	ENSG00000119977	Q6NUS6	core_surfaceome	protein_first	0.308282	1.000000		0		0.200000	0.881633	0.909091	0.599629	0.047513	not_available		0.789308	0.030000	0.132245	0.163636	-0.107933	0.011403		0.078931	0.880705	0.806865	0.900000	0.000000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1063	TGFBR3	ENSG00000069702	Q03167	core_surfaceome	protein_first	0.307943	1.000000		0		0.400000	0.727273	0.400371	0.364564	0.518167	not_available		0.080466	0.060000	0.109091	0.072067	-0.065622	0.124360		0.008047	0.732263	0.442635	0.800000	0.245000	0.682500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1064	NAALADL1	ENSG00000168060	Q9UQQ1	core_surfaceome	protein_first	0.307823	1.000000		0		0.200000	0.680891	0.165121	0.470501	0.632197	not_available		0.789308	0.030000	0.102134	0.029722	-0.084690	0.151727		0.078931	0.689592	0.241855	0.850000	0.283333	0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
1065	KEL	ENSG00000197993	P23276	core_surfaceome	protein_first	0.307676	0.760000	P	1	P	0.600000	0.386642	0.321336	0.364564		not_available		0.936182	0.090000	0.057996	0.057840	-0.065622			0.093618	0.386772	0.377143	0.800000		0.962500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1066	TAS1R1	ENSG00000173662	Q7RTX1	core_surfaceome	protein_first	0.307638	1.000000		0		0.400000	0.268275	0.202226	0.263636	0.652320	not_available		0.618942	0.060000	0.040241	0.036401	-0.047455	0.156557		0.061894	0.266382	0.276772	0.600000	0.297576	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	reproductive_other	moderate_off_tumor_risk
1067	OR10J3	ENSG00000196266	Q5JRS4	core_surfaceome	protein_first	0.307533	0.760000	P	1	P	0.400000	0.117440	0.775139	0.085343		not_available		0.319460	0.060000	0.017616	0.139525	-0.015362			0.031946	0.096456	0.679239	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1068	CYBB	ENSG00000165168	P04839	core_surfaceome	protein_first	0.307356	1.000000		0		0.400000	0.823006	0.805195	0.470501	0.047513	not_available		0.522568	0.060000	0.123451	0.144935	-0.084690	0.011403		0.052257	0.826048	0.702820	0.850000	0.000000	0.795118	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1069	ELAPOR2	ENSG00000164659	A8MWY0	core_surfaceome	protein_first	0.307249	1.000000		0		0.400000	0.630427	0.523562	0.832282	0.538849	not_available		0.789308	0.060000	0.094564	0.094241	-0.149811	0.129324		0.078931	0.631503	0.539889	1.000000	0.252963	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1070	LY6D	ENSG00000167656	Q14210	core_surfaceome	protein_first	0.306781	1.000000		0		0.400000	0.559555	0.238590	0.312987	0.486305	not_available		0.595265	0.060000	0.083933	0.042946	-0.056338	0.116713		0.059527	0.560408	0.309388	0.750000	0.231818	0.853668	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	moderate_off_tumor_risk
1071	OR5C1	ENSG00000148215	Q8NGR4	core_surfaceome	protein_first	0.306689	0.760000	P	1	P	0.400000	0.191837	0.741744	0.085343		not_available		0.261561	0.060000	0.028776	0.133514	-0.015362			0.026156	0.170241	0.654045	0.000000		0.748939	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1072	OR5T3	ENSG00000172489	Q8NGG3	core_surfaceome	protein_first	0.306584	0.760000	P	1	P	0.400000	0.153803	0.668275	0.085343		not_available		0.450055	0.060000	0.023070	0.120289	-0.015362			0.045006	0.122801	0.614490	0.000000		0.765460	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1073	JAM2	ENSG00000154721	P57087	core_surfaceome	protein_first	0.306439	0.760000	P	1	P	0.600000	0.675325	0.263080	0.470501		not_available		0.789308	0.090000	0.101299	0.047354	-0.084690			0.078931	0.682430	0.328571	0.850000		0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1074	ADGRD1	ENSG00000111452	Q6QNK2	core_surfaceome	protein_first	0.306358	1.000000		0		0.600000	0.616327	0.212616	0.832282	0.864729	not_available		0.279134	0.090000	0.092449	0.038271	-0.149811	0.207535		0.027913	0.621206	0.285566	1.000000	0.518333	0.750000	moderate_residual_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1075	F3	ENSG00000117525	P13726	core_surfaceome	protein_first	0.306191	1.000000		0		0.400000	0.880148	0.335436	0.832282	0.611794	not_available		0.567703	0.060000	0.132022	0.060378	-0.149811	0.146831		0.056770	0.880093	0.385937	1.000000	0.271944	0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1076	TECTA	ENSG00000109927	O75443	core_surfaceome	protein_first	0.305938	1.000000		0		0.400000	0.248980	0.290909	0.243043	0.614030	not_available		0.526082	0.060000	0.037347	0.052364	-0.043748	0.147367		0.052608	0.246957	0.353655	0.268831	0.273333	0.800000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	lower_risk_by_current_normal_expression
1077	SLC6A9	ENSG00000196517	P48067	core_surfaceome	protein_first	0.305898	1.000000		0		0.400000	0.754731	0.587570	0.832282	0.634433	not_available		0.244728	0.060000	0.113210	0.105763	-0.149811	0.152264		0.024473	0.759666	0.578442	1.000000	0.284444	0.748668	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1078	CSF2RA	ENSG00000198223	P15509	core_surfaceome	protein_first	0.305713	1.000000		0		0.400000	0.703154	0.870872	0.470501	0.047513	not_available		0.567703	0.060000	0.105473	0.156757	-0.084690	0.011403		0.056770	0.709276	0.763117	0.850000	0.000000	0.832500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
