rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
663	CLDN23	ENSG00000253958	Q96B33	core_surfaceome	adc_focused	0.379612	0.830000	P	1	P	0.400000	0.796289	0.789981	0.599629		not_available		0.455050	0.060000	0.191109	0.126397	-0.107933			0.045505	0.797328	0.691577	0.900000		0.766858	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
664	SEMA5A	ENSG00000112902	Q13591	core_surfaceome	adc_focused	0.379586	1.000000		0		0.400000	0.618553	0.908720	0.599629	0.235606	not_available		0.936182	0.060000	0.148453	0.145395	-0.107933	0.040053		0.093618	0.622690	0.806605	0.900000	0.149722	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
665	IL1RAP	ENSG00000196083	Q9NPH3	core_surfaceome	adc_focused	0.379259	1.000000		0		0.400000	0.704267	0.554360	0.599629	0.662940	not_available		0.567703	0.060000	0.169024	0.088698	-0.107933	0.112700		0.056770	0.710724	0.560111	0.900000	0.310833	0.832500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
666	TLR5	ENSG00000187554	O60602	core_surfaceome	adc_focused	0.379154	0.830000	P	1	P	0.400000	0.602226	0.513544	0.364564		not_available		0.936182	0.060000	0.144534	0.082167	-0.065622			0.093618	0.604879	0.533692	0.800000		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
667	TMPRSS2	ENSG00000184012	O15393	core_surfaceome	adc_focused	0.379142	1.000000		0		0.400000	0.887941	0.303154	0.470501	0.789268	not_available		0.080466	0.060000	0.213106	0.048505	-0.084690	0.134176		0.008047	0.885640	0.363451	0.850000	0.460606	0.682500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
668	SIGLEC12	ENSG00000254521	Q96PQ1	core_surfaceome	adc_focused	0.379091	0.830000	P	1	P	0.400000	0.529870	0.713544	0.364564		not_available		0.789308	0.060000	0.127169	0.114167	-0.065622			0.078931	0.529981	0.637161	0.800000		0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
669	SIGIRR	ENSG00000185187	Q6IA17	core_surfaceome	adc_focused	0.378981	1.000000		0		0.400000	0.941373	0.417440	0.599629	0.279486	not_available		0.866815	0.060000	0.225930	0.066790	-0.107933	0.047513		0.086682	0.928942	0.457848	0.900000	0.171818	0.953007	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
670	TENM3	ENSG00000218336	Q9P273	core_surfaceome	adc_focused	0.378960	1.000000		0		0.400000	0.522449	0.769944	0.832282	0.744550	not_available		0.936182	0.060000	0.125388	0.123191	-0.149811	0.126574		0.093618	0.522764	0.674805	1.000000	0.445303	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
671	SLC8B1	ENSG00000089060	Q6J4K2	core_surfaceome	adc_focused	0.378832	1.000000		0		0.400000	0.858627	0.655288	0.364564	0.307434	not_available		0.212727	0.060000	0.206070	0.104846	-0.065622	0.052264		0.021273	0.866234	0.608942	0.800000	0.191515	0.744355	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
672	TLR6	ENSG00000174130	Q9Y2C9	core_surfaceome	adc_focused	0.378403	0.830000	P	1	P	0.400000	0.500928	0.661596	0.364564		not_available		0.936182	0.060000	0.120223	0.105855	-0.065622			0.093618	0.500575	0.611874	0.800000		0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
673	HYAL2	ENSG00000068001	Q12891	core_surfaceome	adc_focused	0.378223	1.000000		0		0.400000	0.918367	0.553618	0.470501	0.047513	not_available		0.858491	0.060000	0.220408	0.088579	-0.084690	0.008077		0.085849	0.909981	0.559814	0.850000	0.000000	0.950000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
674	MST1R	ENSG00000164078	Q04912	core_surfaceome	adc_focused	0.377933	1.000000		0		0.400000	0.875325	0.468275	0.470501	0.397988	not_available		0.499630	0.060000	0.210078	0.074924	-0.084690	0.067658		0.049963	0.877106	0.497403	0.850000	0.205556	0.782500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
675	PHEX	ENSG00000102174	P78562	core_surfaceome	adc_focused	0.377737	0.830000	P	1	P	0.600000	0.323562	0.537477	0.222635		not_available		0.999445	0.090000	0.077655	0.085996	-0.040074			0.099945	0.319351	0.547570	0.227403		1.000000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	lung	lower_risk_by_current_normal_expression
676	FZD3	ENSG00000104290	Q9NPG1	core_surfaceome	adc_focused	0.377594	1.000000		0		0.400000	0.663451	0.906122	0.832282	0.564561	not_available		0.672216	0.060000	0.159228	0.144980	-0.149811	0.095975		0.067222	0.667532	0.804304	1.000000	0.265758	0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
677	LILRB3	ENSG00000204577	O75022	core_surfaceome	adc_focused	0.377375	0.830000	P	1	P	0.600000	0.656401	0.354731	0.470501		not_available		0.936182	0.090000	0.157536	0.056757	-0.084690			0.093618	0.659666	0.403896	0.850000		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
678	SCARF1	ENSG00000074660	Q14162	core_surfaceome	adc_focused	0.377246	1.000000		0		0.400000	0.665306	0.282004	0.470501	0.695361	not_available		0.789308	0.060000	0.159673	0.045121	-0.084690	0.118211		0.078931	0.668646	0.344675	0.850000	0.365152	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
679	SLC5A1	ENSG00000100170	P13866	core_surfaceome	adc_focused	0.377203	1.000000		0		0.600000	0.783117	0.700557	0.832282	0.529905	not_available		0.468923	0.090000	0.187948	0.112089	-0.149811	0.090084		0.046892	0.784861	0.629944	1.000000	0.250000	0.772241	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
680	EPHB3	ENSG00000182580	P54753	core_surfaceome	adc_focused	0.376902	1.000000		0		0.400000	0.803711	0.398145	0.832282	0.685299	not_available		0.936182	0.060000	0.192891	0.063703	-0.149811	0.116501		0.093618	0.803859	0.440408	1.000000	0.334722	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
681	PTPRC	ENSG00000081237	P08575	core_surfaceome	adc_focused	0.376826	1.000000		0		0.400000	0.838961	0.707236	0.470501	0.047513	not_available		0.789308	0.060000	0.201351	0.113158	-0.084690	0.008077		0.078931	0.841633	0.633692	0.850000	0.000000	0.932500	high_known_tme_marker_control	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
682	DPEP1	ENSG00000015413	P16444	core_surfaceome	adc_focused	0.376627	1.000000		0		0.400000	0.650093	0.364378	0.599629	0.731694	not_available		0.858491	0.060000	0.156022	0.058300	-0.107933	0.124388		0.085849	0.654564	0.412059	0.900000	0.421667	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
683	ATRAID	ENSG00000138085	Q6UW56	core_surfaceome	adc_focused	0.376596	1.000000		0		0.400000	0.979963	0.901299	0.832282	0.047513	not_available		0.789308	0.060000	0.235191	0.144208	-0.149811	0.008077		0.078931	0.958998	0.799703	1.000000	0.000000	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;antibody_low_confidence;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
684	DPP4	ENSG00000197635	P27487	core_surfaceome	adc_focused	0.376591	1.000000		0		0.400000	0.756586	0.800742	0.599629	0.607323	not_available		0.115797	0.060000	0.181581	0.128119	-0.107933	0.103245		0.011580	0.762801	0.699629	0.900000	0.270000	0.712500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
685	CHRNA1	ENSG00000138435	P02708	core_surfaceome	adc_focused	0.376495	1.000000		0		0.600000	0.462709	0.835622	0.832282	0.762717	not_available		0.618942	0.090000	0.111050	0.133700	-0.149811	0.129662		0.061894	0.463581	0.725232	1.000000	0.450000	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
686	SLC1A1	ENSG00000106688	P43005	core_surfaceome	adc_focused	0.376363	1.000000		0		0.400000	0.712801	0.685343	0.599629	0.543879	not_available		0.511099	0.060000	0.171072	0.109655	-0.107933	0.092459		0.051110	0.717236	0.622894	0.900000	0.254167	0.785249	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
687	SDC3	ENSG00000162512	O75056	core_surfaceome	adc_focused	0.376198	1.000000		0		0.200000	0.915399	0.867161	0.832282	0.258524	not_available		0.936182	0.030000	0.219696	0.138746	-0.149811	0.043949		0.093618	0.909128	0.759258	1.000000	0.162727	0.962500	moderate_residual_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
688	SLC39A8	ENSG00000138821	Q9C0K1	core_surfaceome	adc_focused	0.375573	1.000000		0		0.400000	0.781818	0.838961	0.832282	0.460313	not_available		0.652608	0.060000	0.187636	0.134234	-0.149811	0.078253		0.065261	0.784490	0.729165	1.000000	0.221667	0.880232	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
689	NTNG2	ENSG00000196358	Q96CW9	core_surfaceome	adc_focused	0.374726	1.000000		0		0.600000	0.526160	0.557699	0.832282	0.783399	not_available		0.858491	0.090000	0.126278	0.089232	-0.149811	0.133178		0.085849	0.526809	0.562263	1.000000	0.456667	0.950000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
690	GPR174	ENSG00000147138	Q9BXC1	core_surfaceome	adc_focused	0.374360	1.000000		0		0.600000	0.465677	0.471429	0.364564	0.854108	not_available		0.175916	0.090000	0.111762	0.075429	-0.065622	0.145198		0.017592	0.465844	0.500334	0.800000	0.516667	0.737829	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
691	ITGAL	ENSG00000005844	P20701	core_surfaceome	adc_focused	0.373353	1.000000		0		0.400000	0.771800	0.786271	0.470501	0.047513	not_available		0.789308	0.060000	0.185232	0.125803	-0.084690	0.008077		0.078931	0.775288	0.688460	0.850000	0.000000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
692	KIR2DL3	ENSG00000243772	P43628	core_surfaceome	adc_focused	0.373186	0.830000	P	1	P	0.400000	0.326902	0.715028	0.204082		not_available		0.936182	0.060000	0.078456	0.114404	-0.036735			0.093618	0.322393	0.637458	0.199777		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	lower_risk_by_current_normal_expression
693	SLCO2B1	ENSG00000137491	O94956	core_surfaceome	adc_focused	0.373072	1.000000		0		0.400000	0.914286	0.842301	0.599629	0.047513	not_available		0.587310	0.060000	0.219429	0.134768	-0.107933	0.008077		0.058731	0.907829	0.731206	0.900000	0.000000	0.848017	high_purity_adjusted_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;antibody_low_confidence;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
694	TM4SF20	ENSG00000168955	Q53R12	core_surfaceome	adc_focused	0.373066	1.000000		0		0.200000	0.677922	0.605566	0.290167	0.795975	not_available		0.003885	0.030000	0.162701	0.096891	-0.052230	0.135316		0.000389	0.687273	0.590390	0.700000	0.466667	0.200000	low_uncorrected_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
695	CDHR2	ENSG00000074276	Q9BYE9	core_surfaceome	adc_focused	0.373015	1.000000		0		0.400000	0.726902	0.579221	0.599629	0.354108	not_available		0.936182	0.060000	0.174456	0.092675	-0.107933	0.060198		0.093618	0.732208	0.574286	0.900000	0.200000	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
696	FZD10	ENSG00000111432	Q9ULW2	core_surfaceome	adc_focused	0.372792	1.000000		0		0.400000	0.448237	0.485714	0.290167	0.661822	not_available		0.672216	0.060000	0.107577	0.077714	-0.052230	0.112510		0.067222	0.449499	0.510167	0.700000	0.310000	0.892500	high_purity_adjusted_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
697	KREMEN2	ENSG00000131650	Q8NCW0	core_surfaceome	adc_focused	0.372600	1.000000		0		0.400000	0.458256	0.883488	0.207978	0.116266	not_available		0.789308	0.060000	0.109981	0.141358	-0.037436	0.019765		0.078931	0.457310	0.777403	0.206122	0.019444	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
698	RELT	ENSG00000054967	Q969Z4	core_surfaceome	adc_focused	0.372408	0.830000	P	1	P	0.400000	0.679221	0.520965	0.470501		not_available		0.874214	0.060000	0.163013	0.083354	-0.084690			0.087421	0.687941	0.538738	0.850000		0.958911	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
699	SCART1	ENSG00000214279	Q4G0T1	core_surfaceome	adc_focused	0.372272	1.000000		0		0.400000	0.469202	0.383302	0.223006	0.499162	not_available		0.936182	0.060000	0.112608	0.061328	-0.040141	0.084858		0.093618	0.468033	0.429091	0.227681	0.236667	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	lower_risk_by_current_normal_expression
700	RNF43	ENSG00000108375	Q68DV7	core_surfaceome	adc_focused	0.372122	1.000000		0		0.400000	0.810390	0.976252	0.832282	0.190050	not_available		0.789308	0.060000	0.194494	0.156200	-0.149811	0.032309		0.078931	0.812134	0.890501	1.000000	0.101389	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
701	TMEM179B	ENSG00000185475	Q7Z7N9	probable_surfaceome	adc_focused	0.372045	0.830000	P	1	P	0.000000	0.972913	0.983859	0.470501		not_available		0.025712	0.000000	0.233499	0.157417	-0.084690			0.002571	0.952801	0.908720	0.850000		0.350000	low_uncorrected_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
702	P2RY6	ENSG00000171631	Q15077	core_surfaceome	adc_focused	0.371968	1.000000		0		0.400000	0.720223	0.904267	0.470501	0.354108	not_available		0.189234	0.060000	0.172854	0.144683	-0.084690	0.060198		0.018923	0.724768	0.803191	0.850000	0.200000	0.740579	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	endothelial	high_critical_off_tumor_risk
703	CHRNA7	ENSG00000175344	P36544	core_surfaceome	adc_focused	0.371666	1.000000		0		0.400000	0.567347	0.320965	0.290167	0.632197	not_available		0.689049	0.060000	0.136163	0.051354	-0.052230	0.107473		0.068905	0.568089	0.377032	0.700000	0.283333	0.900000	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
704	ADCY4	ENSG00000129467	Q8NFM4	core_surfaceome	adc_focused	0.371643	1.000000		0		0.400000	0.708720	0.253432	0.470501	0.988821	not_available		0.175916	0.060000	0.170093	0.040549	-0.084690	0.168100		0.017592	0.713803	0.320408	0.850000	0.716667	0.737829	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
705	FOLR2	ENSG00000165457	P14207	core_surfaceome	adc_focused	0.371640	0.830000	P	1	P	0.400000	0.751763	0.563265	0.599629		not_available		0.858491	0.060000	0.180423	0.090122	-0.107933			0.085849	0.757310	0.564861	0.900000		0.950000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
706	FAM234A	ENSG00000167930	Q9H0X4	core_surfaceome	adc_focused	0.371601	1.000000		0		0.200000	0.946939	0.818182	0.832282	0.319452	not_available		0.789308	0.030000	0.227265	0.130909	-0.149811	0.054307		0.078931	0.933581	0.712022	1.000000	0.200000	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
707	AQP5	ENSG00000161798	P55064	core_surfaceome	adc_focused	0.371445	1.000000		0		0.600000	0.730241	0.275696	0.470501	0.822527	not_available		0.069367	0.090000	0.175258	0.044111	-0.084690	0.139830		0.006937	0.734174	0.340148	0.850000	0.488889	0.654872	low_uncorrected_tme_correlation	D	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
708	ELFN1	ENSG00000225968	P0C7U0	core_surfaceome	adc_focused	0.371344	0.830000	P	1	P	0.400000	0.555102	0.808163	0.599629		not_available		0.936182	0.060000	0.133224	0.129306	-0.107933			0.093618	0.556011	0.704416	0.900000		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
709	LGR6	ENSG00000133067	Q9HBX8	core_surfaceome	adc_focused	0.371256	1.000000		0		0.600000	0.589981	0.555844	0.832282	0.815539	not_available		0.618942	0.090000	0.141595	0.088935	-0.149811	0.138642		0.061894	0.591744	0.561670	1.000000	0.483333	0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
710	CCR8	ENSG00000179934	P51685	core_surfaceome	adc_focused	0.371214	1.000000		0		0.400000	0.465306	0.827087	0.312987	0.584405	not_available		0.241953	0.060000	0.111673	0.132334	-0.056338	0.099349		0.024195	0.465584	0.718404	0.750000	0.266667	0.747847	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	immune	moderate_off_tumor_risk
711	BTLA	ENSG00000186265	Q7Z6A9	core_surfaceome	adc_focused	0.370878	1.000000		0		0.400000	0.470501	0.476438	0.364564	0.681386	not_available		0.715131	0.060000	0.112920	0.076230	-0.065622	0.115836		0.071513	0.468738	0.503098	0.800000	0.333333	0.925913	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
712	SELPLG	ENSG00000110876	Q14242	core_surfaceome	adc_focused	0.370533	1.000000		0		0.400000	0.810761	0.710204	0.470501	0.047513	not_available		0.789308	0.060000	0.194583	0.113633	-0.084690	0.008077		0.078931	0.812430	0.635473	0.850000	0.000000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
713	TMEM219	ENSG00000149932	Q86XT9	core_surfaceome	adc_focused	0.370271	1.000000		0		0.400000	0.969573	0.498701	0.832282	0.317496	not_available		0.936182	0.060000	0.232698	0.079792	-0.149811	0.053974		0.093618	0.950538	0.519740	1.000000	0.198333	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
714	SLC5A6	ENSG00000138074	Q9Y289	core_surfaceome	adc_focused	0.370089	1.000000		0		0.200000	0.901670	0.833024	0.832282	0.809670	not_available		0.025712	0.030000	0.216401	0.133284	-0.149811	0.137644		0.002571	0.896809	0.722746	1.000000	0.476111	0.350000	low_uncorrected_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
715	SLC1A4	ENSG00000115902	P43007	core_surfaceome	adc_focused	0.370039	1.000000		0		0.400000	0.839332	0.869388	0.832282	0.557854	not_available		0.244728	0.060000	0.201440	0.139102	-0.149811	0.094835		0.024473	0.841707	0.761336	1.000000	0.262121	0.748668	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
716	SIRPB2	ENSG00000196209	Q5JXA9	core_surfaceome	adc_focused	0.370027	1.000000		0		0.400000	0.543599	0.420037	0.470501	0.694802	not_available		0.789308	0.060000	0.130464	0.067206	-0.084690	0.118116		0.078931	0.545863	0.461002	0.850000	0.362222	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
717	CXCR6	ENSG00000172215	O00574	core_surfaceome	adc_focused	0.369818	0.830000	P	1	P	0.400000	0.667161	0.817440	0.364564		not_available		0.216611	0.060000	0.160119	0.130790	-0.065622			0.021661	0.669981	0.711540	0.800000		0.744379	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
718	GPR148	ENSG00000173302	Q8TDV2	core_surfaceome	adc_focused	0.369813	1.000000		0		0.600000	0.186642	0.372171	0.085343	0.866406	not_available		0.435442	0.090000	0.044794	0.059547	-0.015362	0.147289		0.043544	0.164286	0.421837	0.000000	0.520000	0.762505	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
719	NETO2	ENSG00000171208	Q8NC67	core_surfaceome	adc_focused	0.369580	1.000000		0		0.200000	0.676809	0.855288	0.832282	0.653997	not_available		0.789308	0.030000	0.162434	0.136846	-0.149811	0.111179		0.078931	0.686178	0.746827	1.000000	0.299722	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
720	SLC10A5	ENSG00000253598	Q5PT55	core_surfaceome	adc_focused	0.369565	1.000000		0		0.400000	0.484601	0.593321	0.599629	0.826160	not_available		0.658158	0.060000	0.116304	0.094931	-0.107933	0.140447		0.065816	0.484545	0.581744	0.900000	0.490000	0.884647	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
721	PTPRE	ENSG00000132334	P23469	core_surfaceome	adc_focused	0.369392	1.000000		0		0.200000	0.815955	0.854917	0.470501	0.516490	not_available		0.036626	0.030000	0.195829	0.136787	-0.084690	0.087803		0.003663	0.817514	0.746716	0.850000	0.244242	0.557829	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
722	LRRC8D	ENSG00000171492	Q7L1W4	core_surfaceome	adc_focused	0.369329	0.830000	P	1	P	0.200000	0.849722	0.954731	0.832282		not_available		0.696633	0.030000	0.203933	0.152757	-0.149811			0.069663	0.855213	0.854768	1.000000		0.919489	high_purity_adjusted_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
